messstelle_id,e32,e32num,n32,n32num,genau
46600322,341836,341836.0,5697584,5697584.0,1
46600334,341511,341511.0,5696997,5696997.0,1
46600346,340743,340743.0,5695097,5695097.0,1
46600358,340068,340068.0,5697186,5697186.0,1
46600360,341907,341907.0,5695660,5695660.0,1
46600371,339049,339049.0,5704803,5704803.0,1
46600383,338643,338643.0,5705991,5705991.0,1
46600395,338546,338546.0,5705995,5705995.0,1
46600401,338595,338595.0,5706173,5706173.0,1
46600413,338361,338361.0,5706073,5706073.0,1
46600425,338325,338325.0,5705917,5705917.0,1
46600437,338730,338730.0,5705667,5705667.0,1
46600449,338404,338404.0,5706131,5706131.0,1
46600450,338723,338723.0,5705878,5705878.0,1
46600462,338522,338522.0,5705856,5705856.0,1
46600474,338772,338772.0,5706076,5706076.0,1
46600486,338760,338760.0,5705978,5705978.0,1
46600498,338818,338818.0,5706271,5706271.0,1
46600504,338682,338682.0,5705975,5705975.0,1
46600516,339180,339180.0,5704928,5704928.0,1
46600553,331293,331293.0,5710691,5710691.0,1
46600565,331055,331055.0,5710926,5710926.0,1
46600577,331369,331369.0,5710612,5710612.0,1
46600589,3314xx,331450.0,57105xx,5710550.0,100
46600590,3314xx,331450.0,57105xx,5710550.0,100
46600607,331629,331629.0,5710301,5710301.0,1
46600619,330492,330492.0,5711119,5711119.0,1
46600620,330958,330958.0,5711010,5711010.0,1
46600632,331070,331070.0,5710815,5710815.0,1
46600668,3313xx,331350.0,57105xx,5710550.0,100
46600681,332681,332681.0,5708627,5708627.0,1
46600693,332580,332580.0,5706660,5706660.0,1
46600772,3317xx,331750.0,57150xx,5715050.0,100
46600784,3318xx,331850.0,57144xx,5714450.0,100
46600796,3319xx,331950.0,57146xx,5714650.0,100
46600802,3333xx,333350.0,57171xx,5717150.0,100
46600814,3334xx,333450.0,57178xx,5717850.0,100
46600826,3305xx,330550.0,57208xx,5720850.0,100
46600838,3304xx,330450.0,57207xx,5720750.0,100
46600840,3317xx,331750.0,57150xx,5715050.0,100
46600851,330727,330727.0,5712951,5712951.0,1
46600863,331551,331551.0,5713757,5713757.0,1
46600875,329779,329779.0,5713500,5713500.0,1
46600905,331939,331939.0,5713461,5713461.0,1
46600917,331713,331713.0,5713571,5713571.0,1
46600929,331919,331919.0,5713702,5713702.0,1
46600930,332153,332153.0,5713322,5713322.0,1
46600954,336113,336113.0,5702252,5702252.0,1
46600966,336106,336106.0,5702342,5702342.0,1
46600978,336184,336184.0,5702279,5702279.0,1
46600980,336115,336115.0,5702302,5702302.0,1
46600991,3356xx,335650.0,57013xx,5701350.0,100
46601004,333162,333162.0,5698640,5698640.0,1
46601016,333043,333043.0,5698665,5698665.0,1
46601028,333272,333272.0,5698635,5698635.0,1
46601030,333285,333285.0,5698935,5698935.0,1
46601041,3354xx,335450.0,57004xx,5700450.0,100
46601053,332249,332249.0,5708345,5708345.0,1
46601065,332287,332287.0,5708283,5708283.0,1
46601077,331970,331970.0,5708376,5708376.0,1
46601089,3356xx,335650.0,57013xx,5701350.0,100
46601090,335691,335691.0,5701260,5701260.0,1
46601132,337798,337798.0,5702363,5702363.0,1
46601144,3355xx,335550.0,57014xx,5701450.0,100
46601156,3356xx,335650.0,57012xx,5701250.0,100
46601168,3356xx,335650.0,57014xx,5701450.0,100
46601170,337870,337870.0,5702160,5702160.0,1
46601181,3355xx,335550.0,57013xx,5701350.0,100
46601193,3356xx,335650.0,57012xx,5701250.0,100
46601200,340084,340084.0,5703911,5703911.0,1
46601211,340205,340205.0,5703926,5703926.0,1
46601235,340172,340172.0,5704107,5704107.0,1
46601247,339919,339919.0,5704028,5704028.0,1
46601259,340034,340034.0,5703663,5703663.0,1
46601284,339608,339608.0,5703309,5703309.0,1
46601296,339679,339679.0,5703316,5703316.0,1
46601302,339448,339448.0,5703306,5703306.0,1
46601326,329351,329351.0,5709905,5709905.0,1
46601338,329424,329424.0,5709972,5709972.0,1
46601340,329462,329462.0,5709930,5709930.0,1
46601351,329523,329523.0,5709948,5709948.0,1
46601375,323907,323907.0,5710639,5710639.0,1
46601387,323957,323957.0,5710660,5710660.0,1
46601478,323865,323865.0,5710616,5710616.0,1
46601510,323220,323220.0,5728031,5728031.0,1
46601521,323267,323267.0,5727949,5727949.0,1
46601570,333792,333792.0,5714716,5714716.0,1
46601582,334106,334106.0,5714823,5714823.0,1
46601594,333962,333962.0,5714719,5714719.0,1
46601600,339236,339236.0,5699101,5699101.0,1
46601612,339149,339149.0,5698935,5698935.0,1
46601624,339513,339513.0,5698790,5698790.0,1
46601636,339961,339961.0,5698972,5698972.0,1
46601648,339925,339925.0,5700054,5700054.0,1
46601650,340406,340406.0,5699574,5699574.0,1
46601661,340393,340393.0,5699004,5699004.0,1
46601673,337545,337545.0,5696429,5696429.0,1
46601685,334003,334003.0,5714978,5714978.0,1
46601727,323416,323416.0,5727943,5727943.0,1
46601739,323210,323210.0,5727801,5727801.0,1
46601740,323120,323120.0,5728035,5728035.0,1
46601752,323235,323235.0,5727179,5727179.0,1
46601764,327140,327140.0,5716500,5716500.0,1
46601788,335991,335991.0,5698271,5698271.0,1
46601790,335984,335984.0,5698264,5698264.0,1
46601806,335997,335997.0,5698268,5698268.0,1
46601818,336034,336034.0,5698223,5698223.0,1
46601820,336067,336067.0,5698181,5698181.0,1
46601831,336171,336171.0,5698058,5698058.0,1
46601843,335351,335351.0,5697575,5697575.0,1
46601855,335059,335059.0,5697092,5697092.0,1
46601867,335964,335964.0,5698310,5698310.0,1
46601879,335896,335896.0,5698811,5698811.0,1
46601880,336377,336377.0,5698428,5698428.0,1
46601892,336634,336634.0,5698081,5698081.0,1
46601909,335937,335937.0,5698068,5698068.0,1
46601910,336152,336152.0,5698253,5698253.0,1
46601922,335850,335850.0,5698427,5698427.0,1
46601946,336367,336367.0,5697982,5697982.0,1
46601958,335873,335873.0,5698172,5698172.0,1
46601960,336098,336098.0,5697647,5697647.0,1
46601971,335885,335885.0,5697826,5697826.0,1
46601983,335991,335991.0,5698278,5698278.0,1
46601995,335985,335985.0,5698285,5698285.0,1
46602008,330102,330102.0,5705030,5705030.0,1
46602010,3299xx,329950.0,57050xx,5705050.0,100
46602021,329905,329905.0,5705099,5705099.0,1
46602033,329857,329857.0,5705151,5705151.0,1
46602045,329819,329819.0,5705202,5705202.0,1
46602057,330139,330139.0,5704959,5704959.0,1
46602069,330199,330199.0,5704946,5704946.0,1
46602215,3321xx,332150.0,57077xx,5707750.0,100
46602227,332422,332422.0,5707927,5707927.0,1
46602239,3324xx,332450.0,57076xx,5707650.0,100
46602240,3327xx,332750.0,57077xx,5707750.0,100
46602252,3321xx,332150.0,57073xx,5707350.0,100
46602288,332328,332328.0,5707714,5707714.0,1
46602306,332106,332106.0,5709001,5709001.0,1
46602318,332464,332464.0,5708946,5708946.0,1
46602343,339605,339605.0,5697355,5697355.0,1
46602355,339536,339536.0,5697368,5697368.0,1
46602367,339554,339554.0,5697338,5697338.0,1
46602379,339564,339564.0,5697317,5697317.0,1
46602380,339601,339601.0,5697256,5697256.0,1
46602392,339551,339551.0,5697258,5697258.0,1
46602409,339619,339619.0,5697215,5697215.0,1
46602410,339560,339560.0,5697477,5697477.0,1
46602422,339519,339519.0,5697449,5697449.0,1
46602434,339498,339498.0,5697420,5697420.0,1
46602446,339480,339480.0,5697231,5697231.0,1
46602458,339537,339537.0,5697148,5697148.0,1
46602460,339614,339614.0,5697085,5697085.0,1
46602471,339696,339696.0,5697132,5697132.0,1
46602483,339696,339696.0,5697382,5697382.0,1
46602495,335381,335381.0,5697974,5697974.0,1
46602501,335413,335413.0,5696879,5696879.0,1
46602513,335645,335645.0,5697748,5697748.0,1
46602800,322468,322468.0,5728777,5728777.0,1
46602811,322358,322358.0,5727946,5727946.0,1
46602823,323037,323037.0,5727596,5727596.0,1
46602835,322977,322977.0,5728221,5728221.0,1
46602847,323201,323201.0,5728274,5728274.0,1
46602859,323450,323450.0,5728254,5728254.0,1
46602860,320247,320247.0,5727699,5727699.0,1
46602872,320566,320566.0,5727165,5727165.0,1
46602884,321944,321944.0,5727264,5727264.0,1
46602896,321268,321268.0,5726812,5726812.0,1
46602902,320010,320010.0,5726371,5726371.0,1
46602914,322277,322277.0,5725945,5725945.0,1
46602926,320832,320832.0,5728202,5728202.0,1
46602938,3206xx,320650.0,57277xx,5727750.0,100
46602940,3222xx,322250.0,57285xx,5728550.0,100
46602951,3217xx,321750.0,57278xx,5727850.0,100
46602963,3224xx,322450.0,57284xx,5728450.0,100
46603013,3204xx,320450.0,57281xx,5728150.0,100
46603750,327141,327141.0,5716540,5716540.0,1
46603761,327113,327113.0,5716582,5716582.0,1
46603785,327170,327170.0,5716509,5716509.0,1
46603797,327112,327112.0,5716552,5716552.0,1
46603803,327105,327105.0,5716622,5716622.0,1
46603815,3190xx,319050.0,57199xx,5719950.0,100
46603827,319014,319014.0,5720067,5720067.0,1
46603839,3191xx,319150.0,57199xx,5719950.0,100
46603864,341043,341043.0,5702410,5702410.0,1
46603876,340976,340976.0,5702493,5702493.0,1
46603888,340873,340873.0,5702417,5702417.0,1
46603906,333642,333642.0,5713261,5713261.0,1
46604005,329509,329509.0,5699110,5699110.0,1
46604017,329557,329557.0,5699048,5699048.0,1
46604029,329590,329590.0,5699117,5699117.0,1
46604030,329636,329636.0,5699025,5699025.0,1
46604042,329669,329669.0,5699094,5699094.0,1
46604054,329736,329736.0,5699031,5699031.0,1
46604066,329444,329444.0,5699051,5699051.0,1
46604078,329559,329559.0,5699113,5699113.0,1
46604080,329111,329111.0,5698751,5698751.0,1
46604091,329732,329732.0,5699171,5699171.0,1
46604108,329495,329495.0,5699150,5699150.0,1
46604110,329605,329605.0,5698959,5698959.0,1
46604121,329443,329443.0,5699430,5699430.0,1
46604133,329550,329550.0,5699128,5699128.0,1
46604145,329578,329578.0,5699087,5699087.0,1
46604157,329630,329630.0,5699135,5699135.0,1
46604169,329659,329659.0,5699094,5699094.0,1
46604200,331827,331827.0,5697424,5697424.0,1
46604212,331771,331771.0,5697435,5697435.0,1
46604224,331715,331715.0,5697409,5697409.0,1
46604236,331638,331638.0,5697372,5697372.0,1
46604248,331869,331869.0,5697415,5697415.0,1
46604250,331781,331781.0,5697459,5697459.0,1
46604261,331682,331682.0,5697418,5697418.0,1
46604273,331607,331607.0,5697358,5697358.0,1
46604285,331714,331714.0,5697408,5697408.0,1
46604315,327751,327751.0,5707008,5707008.0,1
46604327,327568,327568.0,5707195,5707195.0,1
46604352,335680,335680.0,5703911,5703911.0,1
46604364,335771,335771.0,5703697,5703697.0,1
46604388,3303xx,330350.0,57050xx,5705050.0,100
46604390,3304xx,330450.0,57048xx,5704850.0,100
46604406,3303xx,330350.0,57054xx,5705450.0,100
46604418,3306xx,330650.0,57055xx,5705550.0,100
46604420,3310xx,331050.0,57053xx,5705350.0,100
46604431,3313xx,331350.0,57043xx,5704350.0,100
46604443,3304xx,330450.0,57045xx,5704550.0,100
46604455,3303xx,330350.0,57052xx,5705250.0,100
46604509,331678,331678.0,5703434,5703434.0,1
46604510,331678,331678.0,5703444,5703444.0,1
46604522,331670,331670.0,5703494,5703494.0,1
46604534,331621,331621.0,5703517,5703517.0,1
46604546,331614,331614.0,5703587,5703587.0,1
46604560,335534,335534.0,5701425,5701425.0,1
46604571,335733,335733.0,5701277,5701277.0,1
46604583,335482,335482.0,5701017,5701017.0,1
46604595,335050,335050.0,5700724,5700724.0,1
46604601,334857,334857.0,5700422,5700422.0,1
46604613,335961,335961.0,5700257,5700257.0,1
46604625,335955,335955.0,5701568,5701568.0,1
46604637,335853,335853.0,5701532,5701532.0,1
46604662,332827,332827.0,5716317,5716317.0,1
46604674,332996,332996.0,5716790,5716790.0,1
46604686,3327xx,332750.0,57156xx,5715650.0,100
46604698,332416,332416.0,5714842,5714842.0,1
46604716,331311,331311.0,5714237,5714237.0,1
46604765,332165,332165.0,5714295,5714295.0,1
46604777,332032,332032.0,5714073,5714073.0,1
46604868,331778,331778.0,5714546,5714546.0,1
46604870,331773,331773.0,5714542,5714542.0,1
46604881,331865,331865.0,5714476,5714476.0,1
46604893,3304xx,330450.0,57212xx,5721250.0,100
46604900,330543,330543.0,5720885,5720885.0,1
46604911,3303xx,330350.0,57207xx,5720750.0,100
46604923,330058,330058.0,5720524,5720524.0,1
46604935,330000,330000.0,5720347,5720347.0,1
46604959,329834,329834.0,5720933,5720933.0,1
46604960,3299xx,329950.0,57215xx,5721550.0,100
46604972,3308xx,330850.0,57215xx,5721550.0,100
46604984,331281,331281.0,5721065,5721065.0,1
46604996,3305xx,330550.0,57204xx,5720450.0,100
46605058,329907,329907.0,5720652,5720652.0,1
46605060,330133,330133.0,5720560,5720560.0,1
46605071,3301xx,330150.0,57202xx,5720250.0,100
46605083,3307xx,330750.0,57209xx,5720950.0,100
46605095,330878,330878.0,5720202,5720202.0,1
46605113,331242,331242.0,5718234,5718234.0,1
46605125,331061,331061.0,5718342,5718342.0,1
46605137,331112,331112.0,5718541,5718541.0,1
46605149,331185,331185.0,5718712,5718712.0,1
46605150,331336,331336.0,5718555,5718555.0,1
46605162,331188,331188.0,5718477,5718477.0,1
46605174,331305,331305.0,5718447,5718447.0,1
46605186,331454,331454.0,5718427,5718427.0,1
46605198,331372,331372.0,5718109,5718109.0,1
46605253,340094,340094.0,5703920,5703920.0,1
46605265,340073,340073.0,5703901,5703901.0,1
46605277,340110,340110.0,5703810,5703810.0,1
46605289,340082,340082.0,5703871,5703871.0,1
46605290,340221,340221.0,5704085,5704085.0,1
46605307,340300,340300.0,5704062,5704062.0,1
46605319,340357,340357.0,5703990,5703990.0,1
46605320,340438,340438.0,5703996,5703996.0,1
46605332,340364,340364.0,5703909,5703909.0,1
46605344,340160,340160.0,5704058,5704058.0,1
46605356,340248,340248.0,5704004,5704004.0,1
46605368,340099,340099.0,5703925,5703925.0,1
46605370,339975,339975.0,5703215,5703215.0,1
46605381,339874,339874.0,5703429,5703429.0,1
46605393,340196,340196.0,5703726,5703726.0,1
46605400,340065,340065.0,5703931,5703931.0,1
46605411,340281,340281.0,5704083,5704083.0,1
46605423,340538,340538.0,5704002,5704002.0,1
46605435,340306,340306.0,5703481,5703481.0,1
46605447,340077,340077.0,5703751,5703751.0,1
46605459,340410,340410.0,5704047,5704047.0,1
46605460,336101,336101.0,5698143,5698143.0,1
46605472,336138,336138.0,5698096,5698096.0,1
46605484,336300,336300.0,5697630,5697630.0,1
46605496,335696,335696.0,5698344,5698344.0,1
46605502,335882,335882.0,5698523,5698523.0,1
46605514,335973,335973.0,5699174,5699174.0,1
46605526,336184,336184.0,5699115,5699115.0,1
46605538,335363,335363.0,5699044,5699044.0,1
46605540,335510,335510.0,5699586,5699586.0,1
46605551,336550,336550.0,5698504,5698504.0,1
46605563,336332,336332.0,5698348,5698348.0,1
46605575,3359xx,335950.0,56977xx,5697750.0,100
46605587,335821,335821.0,5697580,5697580.0,1
46605599,335197,335197.0,5697567,5697567.0,1
46605605,335551,335551.0,5697926,5697926.0,1
46605617,335304,335304.0,5698295,5698295.0,1
46605629,335512,335512.0,5698521,5698521.0,1
46605630,339583,339583.0,5697296,5697296.0,1
46605642,339592,339592.0,5697276,5697276.0,1
46605654,338665,338665.0,5695663,5695663.0,1
46605666,338693,338693.0,5695622,5695622.0,1
46605678,338732,338732.0,5695590,5695590.0,1
46605680,338211,338211.0,5695331,5695331.0,1
46605691,338310,338310.0,5695307,5695307.0,1
46605708,338399,338399.0,5695283,5695283.0,1
46605710,338448,338448.0,5695251,5695251.0,1
46605721,338547,338547.0,5695217,5695217.0,1
46605733,337834,337834.0,5695417,5695417.0,1
46605745,338589,338589.0,5695756,5695756.0,1
46605757,338521,338521.0,5695819,5695819.0,1
46605769,338404,338404.0,5695884,5695884.0,1
46605782,329765,329765.0,5707025,5707025.0,1
46605794,329843,329843.0,5707021,5707021.0,1
46605812,335577,335577.0,5704075,5704075.0,1
46605824,335595,335595.0,5704024,5704024.0,1
46605836,339123,339123.0,5701230,5701230.0,1
46605848,339119,339119.0,5701188,5701188.0,1
46605850,339111,339111.0,5701151,5701151.0,1
46605861,339170,339170.0,5701156,5701156.0,1
46605873,339166,339166.0,5701186,5701186.0,1
46605885,339177,339177.0,5701206,5701206.0,1
46605897,339179,339179.0,5701229,5701229.0,1
46605903,339184,339184.0,5701255,5701255.0,1
46605915,329518,329518.0,5699090,5699090.0,1
46605927,329711,329711.0,5699142,5699142.0,1
46605940,336320,336320.0,5698546,5698546.0,1
46605952,3361xx,336150.0,56984xx,5698450.0,100
46605976,330498,330498.0,5720832,5720832.0,1
46605988,330522,330522.0,5720810,5720810.0,1
46605990,330529,330529.0,5720785,5720785.0,1
46606002,330034,330034.0,5720624,5720624.0,1
46606014,330007,330007.0,5720527,5720527.0,1
46606026,329998,329998.0,5720442,5720442.0,1
46606038,3301xx,330150.0,57210xx,5721050.0,100
46606040,331273,331273.0,5718511,5718511.0,1
46606051,331248,331248.0,5718485,5718485.0,1
46606063,331242,331242.0,5718478,5718478.0,1
46606075,331242,331242.0,5718426,5718426.0,1
46606087,331203,331203.0,5718385,5718385.0,1
46606099,331109,331109.0,5718264,5718264.0,1
46606105,329717,329717.0,5720278,5720278.0,1
46606117,335507,335507.0,5700155,5700155.0,1
46606129,336038,336038.0,5700674,5700674.0,1
46606282,339000,339000.0,5706534,5706534.0,1
46606294,339065,339065.0,5706822,5706822.0,1
46606300,338794,338794.0,5706424,5706424.0,1
46606312,338701,338701.0,5706568,5706568.0,1
46606324,3385xx,338550.0,57068xx,5706850.0,100
46606336,3388xx,338850.0,57066xx,5706650.0,100
46606348,3388xx,338850.0,57065xx,5706550.0,100
46606350,3389xx,338950.0,57065xx,5706550.0,100
46606361,3389xx,338950.0,57066xx,5706650.0,100
46606610,3366xx,336650.0,57048xx,5704850.0,100
46606622,3365xx,336550.0,57049xx,5704950.0,100
46606634,336188,336188.0,5704809,5704809.0,1
46606646,3364xx,336450.0,57049xx,5704950.0,100
46606658,3364xx,336450.0,57049xx,5704950.0,100
46606660,3365xx,336550.0,57049xx,5704950.0,100
46606671,3365xx,336550.0,57049xx,5704950.0,100
46606683,3365xx,336550.0,57050xx,5705050.0,100
46606695,3365xx,336550.0,57050xx,5705050.0,100
46606701,336495,336495.0,5705017,5705017.0,1
46606713,3364xx,336450.0,57050xx,5705050.0,100
46606725,3364xx,336450.0,57051xx,5705150.0,100
46606737,3364xx,336450.0,57051xx,5705150.0,100
46606749,3364xx,336450.0,57050xx,5705050.0,100
46606750,3361xx,336150.0,57046xx,5704650.0,100
46606762,3360xx,336050.0,57047xx,5704750.0,100
46606774,3361xx,336150.0,57046xx,5704650.0,100
46606786,3360xx,336050.0,57046xx,5704650.0,100
46606798,3361xx,336150.0,57045xx,5704550.0,100
46606804,336029,336029.0,5704534,5704534.0,1
46606816,3360xx,336050.0,57044xx,5704450.0,100
46606828,3359xx,335950.0,57045xx,5704550.0,100
46606830,336532,336532.0,5705089,5705089.0,1
46606841,336202,336202.0,5704883,5704883.0,1
46606853,336194,336194.0,5704843,5704843.0,1
46606865,335961,335961.0,5698309,5698309.0,1
46606877,335279,335279.0,5698315,5698315.0,1
46606889,335536,335536.0,5698118,5698118.0,1
46606890,335116,335116.0,5697941,5697941.0,1
46606907,334991,334991.0,5697830,5697830.0,1
46606919,334892,334892.0,5697728,5697728.0,1
46606920,3342xx,334250.0,56971xx,5697150.0,100
46606932,333082,333082.0,5695481,5695481.0,1
46606944,335085,335085.0,5696400,5696400.0,1
46606956,335673,335673.0,5696987,5696987.0,1
46606968,3355xx,335550.0,56971xx,5697150.0,100
46606970,335944,335944.0,5697067,5697067.0,1
46606981,336061,336061.0,5697242,5697242.0,1
46606993,336111,336111.0,5697854,5697854.0,1
46607006,336182,336182.0,5698021,5698021.0,1
46607018,335112,335112.0,5696185,5696185.0,1
46610236,3351xx,335150.0,57000xx,5700050.0,100
46610248,3355xx,335550.0,57006xx,5700650.0,100
46610250,3361xx,336150.0,57004xx,5700450.0,100
46610261,3358xx,335850.0,57002xx,5700250.0,100
46610273,3348xx,334850.0,57000xx,5700050.0,100
46610285,3350xx,335050.0,57004xx,5700450.0,100
46610297,3361xx,336150.0,56999xx,5699950.0,100
46610303,3353xx,335350.0,56998xx,5699850.0,100
46610315,3358xx,335850.0,57011xx,5701150.0,100
46610327,3356xx,335650.0,57011xx,5701150.0,100
46610340,3355xx,335550.0,57002xx,5700250.0,100
46610352,3354xx,335450.0,57014xx,5701450.0,100
46610698,3345xx,334550.0,57009xx,5700950.0,100
46610716,3361xx,336150.0,57011xx,5701150.0,100
46610753,3359xx,335950.0,56996xx,5699650.0,100
46610765,3355xx,335550.0,56994xx,5699450.0,100
46610777,3351xx,335150.0,56996xx,5699650.0,100
46610790,3356xx,335650.0,57004xx,5700450.0,100
46610996,3301xx,330150.0,56984xx,5698450.0,100
46611009,3303xx,330350.0,56990xx,5699050.0,100
46611010,3299xx,329950.0,56990xx,5699050.0,100
46611022,330866,330866.0,5698746,5698746.0,1
46611034,3290xx,329050.0,56981xx,5698150.0,100
46611046,3293xx,329350.0,56999xx,5699950.0,100
46611058,3301xx,330150.0,57001xx,5700150.0,100
46611060,3286xx,328650.0,56987xx,5698750.0,100
46611071,3305xx,330550.0,56975xx,5697550.0,100
46611083,3299xx,329950.0,56983xx,5698350.0,100
46611095,3312xx,331250.0,56984xx,5698450.0,100
46611101,3280xx,328050.0,56974xx,5697450.0,100
46611113,327937,327937.0,5699175,5699175.0,1
46611125,328498,328498.0,5699755,5699755.0,1
46611137,3298xx,329850.0,56986xx,5698650.0,100
46611149,3292xx,329250.0,56989xx,5698950.0,100
46611150,3286xx,328650.0,56977xx,5697750.0,100
46611162,3284xx,328450.0,56977xx,5697750.0,100
46611174,3285xx,328550.0,56984xx,5698450.0,100
46611186,329260,329260.0,5698398,5698398.0,1
46611198,3294xx,329450.0,56986xx,5698650.0,100
46611204,329389,329389.0,5699018,5699018.0,1
46611216,329548,329548.0,5698839,5698839.0,1
46611228,329765,329765.0,5698845,5698845.0,1
46611230,329798,329798.0,5699119,5699119.0,1
46611241,3293xx,329350.0,56995xx,5699550.0,100
46611253,329502,329502.0,5699423,5699423.0,1
46611265,3294xx,329450.0,56994xx,5699450.0,100
46611277,329470,329470.0,5699351,5699351.0,1
46611289,3294xx,329450.0,56992xx,5699250.0,100
46611290,3294xx,329450.0,56991xx,5699150.0,100
46611307,329328,329328.0,5699154,5699154.0,1
46611319,3292xx,329250.0,56995xx,5699550.0,100
46611320,329215,329215.0,5699565,5699565.0,1
46611332,329109,329109.0,5699737,5699737.0,1
46611344,329574,329574.0,5699412,5699412.0,1
46611356,329641,329641.0,5699338,5699338.0,1
46611368,3291xx,329150.0,56992xx,5699250.0,100
46611370,329156,329156.0,5698857,5698857.0,1
46611381,329400,329400.0,5698945,5698945.0,1
46611393,3297xx,329750.0,56988xx,5698850.0,100
46611400,329910,329910.0,5698891,5698891.0,1
46611411,3282xx,328250.0,56986xx,5698650.0,100
46611423,328057,328057.0,5698477,5698477.0,1
46611435,3302xx,330250.0,56994xx,5699450.0,100
46611447,326044,326044.0,5697183,5697183.0,1
46611459,326644,326644.0,5696504,5696504.0,1
46611460,3295xx,329550.0,56991xx,5699150.0,100
46611472,3293xx,329350.0,56993xx,5699350.0,100
46611484,3298xx,329850.0,56993xx,5699350.0,100
46611496,3295xx,329550.0,56993xx,5699350.0,100
46611502,3301xx,330150.0,56984xx,5698450.0,100
46611514,3303xx,330350.0,56990xx,5699050.0,100
46611526,3299xx,329950.0,56991xx,5699150.0,100
46611538,3280xx,328050.0,56974xx,5697450.0,100
46611540,3279xx,327950.0,56991xx,5699150.0,100
46611551,328504,328504.0,5699749,5699749.0,1
46611563,3298xx,329850.0,56986xx,5698650.0,100
46611575,3292xx,329250.0,56983xx,5698350.0,100
46611587,3294xx,329450.0,56986xx,5698650.0,100
46611599,3295xx,329550.0,56988xx,5698850.0,100
46611605,3297xx,329750.0,56988xx,5698850.0,100
46611617,3297xx,329750.0,56991xx,5699150.0,100
46611629,3293xx,329350.0,56995xx,5699550.0,100
46611630,3295xx,329550.0,56994xx,5699450.0,100
46611642,3294xx,329450.0,56994xx,5699450.0,100
46611654,3294xx,329450.0,56993xx,5699350.0,100
46611666,3294xx,329450.0,56992xx,5699250.0,100
46611678,3294xx,329450.0,56991xx,5699150.0,100
46611680,3292xx,329250.0,56995xx,5699550.0,100
46611691,3294xx,329450.0,56989xx,5698950.0,100
46611708,3280xx,328050.0,56984xx,5698450.0,100
46611710,3302xx,330250.0,56994xx,5699450.0,100
46611721,3293xx,329350.0,56993xx,5699350.0,100
46611733,3298xx,329850.0,56993xx,5699350.0,100
46611745,3295xx,329550.0,56993xx,5699350.0,100
46611757,3295xx,329550.0,56992xx,5699250.0,100
46611769,3295xx,329550.0,56992xx,5699250.0,100
46611770,3295xx,329550.0,56992xx,5699250.0,100
46611782,3295xx,329550.0,56992xx,5699250.0,100
46611794,3294xx,329450.0,56995xx,5699550.0,100
46611800,3294xx,329450.0,56995xx,5699550.0,100
46611812,3294xx,329450.0,56994xx,5699450.0,100
46611824,3294xx,329450.0,56995xx,5699550.0,100
46611836,3294xx,329450.0,56990xx,5699050.0,100
46611848,3294xx,329450.0,56990xx,5699050.0,100
46611850,3296xx,329650.0,56991xx,5699150.0,100
46611861,3296xx,329650.0,56991xx,5699150.0,100
46611873,3295xx,329550.0,56991xx,5699150.0,100
46621842,320800,320800.0,5718352,5718352.0,1
46621854,320657,320657.0,5718508,5718508.0,1
46621866,320678,320678.0,5718537,5718537.0,1
46621878,320944,320944.0,5718426,5718426.0,1
46999991,3317xx,331750.0,56974xx,5697450.0,100
47029018,3359xx,335950.0,56982xx,5698250.0,100
47029020,3360xx,336050.0,56982xx,5698250.0,100
47029031,3360xx,336050.0,56981xx,5698150.0,100
47029043,3361xx,336150.0,56981xx,5698150.0,100
47029055,3361xx,336150.0,56980xx,5698050.0,100
47029067,3361xx,336150.0,56980xx,5698050.0,100
47031025,3657xx,365750.0,57000xx,5700050.0,100
47031049,3656xx,365650.0,56997xx,5699750.0,100
47031098,3650xx,365050.0,56994xx,5699450.0,100
47031104,3654xx,365450.0,57000xx,5700050.0,100
47031116,3653xx,365350.0,56998xx,5699850.0,100
47031128,3652xx,365250.0,56995xx,5699550.0,100
47031130,3649xx,364950.0,56999xx,5699950.0,100
47031141,3651xx,365150.0,56998xx,5699850.0,100
47031153,3659xx,365950.0,57006xx,5700650.0,100
47033009,3507xx,350750.0,57009xx,5700950.0,100
47033010,3503xx,350350.0,57014xx,5701450.0,100
47033022,3502xx,350250.0,57014xx,5701450.0,100
47033034,3502xx,350250.0,57015xx,5701550.0,100
47035018,3522xx,352250.0,56982xx,5698250.0,100
47036011,3495xx,349550.0,57015xx,5701550.0,100
47038007,3561xx,356150.0,56922xx,5692250.0,100
47038019,3558xx,355850.0,56923xx,5692350.0,100
47039000,xx,-999.9,xx,-999.9,-999
47039012,3390xx,339050.0,56935xx,5693550.0,100
47073202,3297xx,329750.0,56991xx,5699150.0,100
47074012,3339xx,333950.0,57304xx,5730450.0,100
47074024,3339xx,333950.0,57305xx,5730550.0,100
47074036,3339xx,333950.0,57305xx,5730550.0,100
47074048,3340xx,334050.0,57303xx,5730350.0,100
47075016,3295xx,329550.0,57372xx,5737250.0,100
47075028,3295xx,329550.0,57371xx,5737150.0,100
47075030,3296xx,329650.0,57371xx,5737150.0,100
47075041,3294xx,329450.0,57373xx,5737350.0,100
47075053,3294xx,329450.0,57374xx,5737450.0,100
47075065,3282xx,328250.0,57376xx,5737650.0,100
47075077,3282xx,328250.0,57377xx,5737750.0,100
47075089,3282xx,328250.0,57374xx,5737450.0,100
47075090,3294xx,329450.0,57373xx,5737350.0,100
